oneid,choice,profit,ave_other,size,whichgroup,round,rematching,time
31044,15,NULL,NULL,NULL,2,1,not,2021-03-19 11:31:53
31044,15,0,9.5,3,2,2,not,2021-03-19 11:35:58
31044,7,0,11.5,3,2,3,not,2021-03-19 11:37:55
31044,6,0,6.5,3,2,4,not,2021-03-19 11:40:02
31044,5,5,3.5,3,2,5,not,2021-03-19 11:41:43
31044,7,0,8.5,3,2,6,not,2021-03-19 11:43:38
31044,5,5,8,3,2,7,not,2021-03-19 11:45:37
31044,5,5,7.5,3,2,8,not,2021-03-19 11:47:34
31044,6,0,9,3,2,9,not,2021-03-19 11:49:45
31044,5,5,7,3,2,10,not,2021-03-19 11:51:36
31044,6,0,7,3,2,11,not,2021-03-19 11:53:48
31044,5,0,19,3,2,12,not,2021-03-19 11:55:33
31044,5,5,9,3,2,13,not,2021-03-19 11:57:28
31044,6,6,8,3,2,14,not,2021-03-19 11:59:37
31044,6,0,8.5,3,2,15,not,2021-03-19 12:01:21
31044,5,0,6,3,2,16,not,2021-03-19 12:03:26
31044,5,5,5.5,3,2,17,not,2021-03-19 12:05:17
31044,5,5,6.5,3,2,18,not,2021-03-19 12:07:13
31044,5,0,7,3,2,19,not,2021-03-19 12:09:12
31044,5,5,8.5,3,2,20,not,2021-03-19 12:11:16
32004,10,NULL,NULL,NULL,5,1,not,2021-03-19 11:30:13
32004,9,0,12.5,3,2,2,not,2021-03-19 11:35:23
32004,15,0,7.5,3,2,3,not,2021-03-19 11:37:26
32004,6,0,6.5,3,2,4,not,2021-03-19 11:39:14
32004,6,6,3,3,2,5,not,2021-03-19 11:41:24
32004,7,0,8.5,3,2,6,not,2021-03-19 11:43:21
32004,9,9,6,3,2,7,not,2021-03-19 11:45:18
32004,8,8,6,3,2,8,not,2021-03-19 11:47:22
32004,10,0,7,3,2,9,not,2021-03-19 11:49:16
32004,7,7,6,3,2,10,not,2021-03-19 11:51:23
32004,7,0,6.5,3,2,11,not,2021-03-19 11:53:18
32004,8,0,17.5,3,2,12,not,2021-03-19 11:55:12
32004,10,10,6.5,3,2,13,not,2021-03-19 11:57:21
32004,8,8,7,3,2,14,not,2021-03-19 11:59:24
32004,9,0,7,3,2,15,not,2021-03-19 12:01:20
32004,5,0,6,3,2,16,not,2021-03-19 12:03:16
32004,6,6,5,3,2,17,not,2021-03-19 12:05:21
32004,7,7,5.5,3,2,18,not,2021-03-19 12:07:20
32004,7,0,6,3,2,19,not,2021-03-19 12:09:14
32004,8,8,7,3,2,20,not,2021-03-19 12:11:16
32581,5,NULL,NULL,NULL,2,1,assortatively,2021-03-19 11:30:11
32581,10,0,8,3,0,2,assortatively,2021-03-19 11:35:20
32581,10,10,10,3,4,3,assortatively,2021-03-19 11:37:18
32581,10,10,4.5,3,4,4,assortatively,2021-03-19 11:39:26
32581,8,8,14,3,4,5,assortatively,2021-03-19 11:41:16
32581,12,12,8,3,3,6,assortatively,2021-03-19 11:43:20
32581,12,12,9.5,3,4,7,assortatively,2021-03-19 11:45:22
32581,12,0,8.5,3,5,8,assortatively,2021-03-19 11:47:13
32581,15,0,11,3,5,9,assortatively,2021-03-19 11:49:25
32581,15,0,20,2,6,10,assortatively,2021-03-19 11:51:19
32581,25,25,11.5,3,5,11,assortatively,2021-03-19 11:53:19
32581,30,0,20,2,6,12,assortatively,2021-03-19 11:55:22
32581,25,0,20,2,6,13,assortatively,2021-03-19 11:57:19
32581,25,25,10,2,6,14,assortatively,2021-03-19 11:59:17
32581,25,0,20,2,6,15,assortatively,2021-03-19 12:01:31
32581,30,0,20,2,6,16,assortatively,2021-03-19 12:03:23
32581,17,0,5,2,6,17,assortatively,2021-03-19 12:05:24
32581,10,0,11,3,5,18,assortatively,2021-03-19 12:07:28
32581,20,0,9,3,4,19,assortatively,2021-03-19 12:09:37
32581,21,21,15.5,3,5,20,assortatively,2021-03-19 12:11:25
34330,5,NULL,NULL,NULL,0,1,not,2021-03-19 11:30:15
34330,11,11,10,3,3,2,not,2021-03-19 11:35:21
34330,7,7,10,3,3,3,not,2021-03-19 11:37:28
34330,12,12,10.5,3,3,4,not,2021-03-19 11:39:33
34330,20,0,9.5,3,3,5,not,2021-03-19 11:41:32
34330,17,17,8,3,3,6,not,2021-03-19 11:43:25
34330,18,0,9,3,3,7,not,2021-03-19 11:45:18
34330,14,0,8.5,3,3,8,not,2021-03-19 11:47:18
34330,9,9,8,3,3,9,not,2021-03-19 11:49:11
34330,10,0,8.5,3,3,10,not,2021-03-19 11:51:17
34330,5,5,8,3,3,11,not,2021-03-19 11:53:13
34330,8,8,10,3,3,12,not,2021-03-19 11:55:31
34330,12,0,9.5,3,3,13,not,2021-03-19 11:57:13
34330,9,0,9,3,3,14,not,2021-03-19 11:59:25
34330,4,4,3.5,3,3,15,not,2021-03-19 12:01:34
34330,7,7,7.5,3,3,16,not,2021-03-19 12:03:21
34330,9,9,9.5,3,3,17,not,2021-03-19 12:05:18
34330,15,0,10,3,3,18,not,2021-03-19 12:07:23
34330,15,0,8,3,3,19,not,2021-03-19 12:09:30
34330,7,0,8.5,3,3,20,not,2021-03-19 12:11:16
38194,5,NULL,NULL,NULL,2,1,not,2021-03-19 11:31:06
38194,5,5,13,3,3,2,not,2021-03-19 11:35:16
38194,5,5,11,3,3,3,not,2021-03-19 11:37:35
38194,6,6,13.5,3,3,4,not,2021-03-19 11:39:37
38194,4,0,17.5,3,3,5,not,2021-03-19 11:41:30
38194,1,1,16,3,3,6,not,2021-03-19 11:44:07
38194,3,0,16.5,3,3,7,not,2021-03-19 11:45:32
38194,2,0,14.5,3,3,8,not,2021-03-19 11:47:52
38194,1,1,12,3,3,9,not,2021-03-19 11:49:41
38194,2,0,12.5,3,3,10,not,2021-03-19 11:52:02
38194,1,1,10,3,3,11,not,2021-03-19 11:53:25
38194,5,5,11.5,3,3,12,not,2021-03-19 11:55:50
38194,4,0,13.5,3,3,13,not,2021-03-19 11:57:25
38194,3,0,12,3,3,14,not,2021-03-19 11:59:19
38194,1,1,5,3,3,15,not,2021-03-19 12:01:42
38194,5,5,8.5,3,3,16,not,2021-03-19 12:03:46
38194,5,5,11.5,3,3,17,not,2021-03-19 12:05:44
38194,5,0,15,3,3,18,not,2021-03-19 12:08:21
38194,2,0,14.5,3,3,19,not,2021-03-19 12:09:34
38194,5,0,9.5,3,3,20,not,2021-03-19 12:11:49
39597,20,NULL,NULL,NULL,5,1,randomly,2021-03-19 11:30:21
39597,15,15,7,3,1,2,randomly,2021-03-19 11:35:25
39597,18,0,18,3,2,3,randomly,2021-03-19 11:37:21
39597,20,0,22.5,3,3,4,randomly,2021-03-19 11:39:18
39597,20,0,22,3,1,5,randomly,2021-03-19 11:41:20
39597,18,0,17,3,4,6,randomly,2021-03-19 11:43:11
39597,15,15,14,3,0,7,randomly,2021-03-19 11:45:28
39597,18,0,14,3,3,8,randomly,2021-03-19 11:47:23
39597,30,0,9.5,3,3,9,randomly,2021-03-19 11:49:25
39597,15,0,16.5,3,1,10,randomly,2021-03-19 11:51:30
39597,20,20,10,3,5,11,randomly,2021-03-19 11:53:25
39597,20,20,6.5,3,5,12,randomly,2021-03-19 11:55:25
39597,20,20,7,3,1,13,randomly,2021-03-19 11:57:15
39597,20,0,14,3,0,14,randomly,2021-03-19 11:59:18
39597,15,0,14,3,1,15,randomly,2021-03-19 12:01:18
39597,13,0,12,3,0,16,randomly,2021-03-19 12:03:22
39597,17,0,10,3,0,17,randomly,2021-03-19 12:05:14
39597,18,0,18.5,3,3,18,randomly,2021-03-19 12:07:19
39597,19,0,15,3,0,19,randomly,2021-03-19 12:09:18
39597,20,20,12.5,3,1,20,randomly,2021-03-19 12:11:13
42248,8,NULL,NULL,NULL,3,1,assortatively,2021-03-19 11:31:00
42248,10,10,6,3,3,2,assortatively,2021-03-19 11:35:42
42248,20,0,20,3,5,3,assortatively,2021-03-19 11:37:45
42248,13,13,11,3,7,4,assortatively,2021-03-19 11:39:35
42248,12,12,12,2,5,5,assortatively,2021-03-19 11:41:37
42248,12,0,12.5,3,5,6,assortatively,2021-03-19 11:43:45
42248,12,0,11.5,3,5,7,assortatively,2021-03-19 11:45:51
42248,4,0,12.5,3,5,8,assortatively,2021-03-19 11:47:25
42248,4,4,7.5,3,1,9,assortatively,2021-03-19 11:49:36
42248,5,5,5,3,0,10,assortatively,2021-03-19 11:51:25
42248,5,5,7,3,1,11,assortatively,2021-03-19 11:53:38
42248,6,0,4,3,0,12,assortatively,2021-03-19 11:55:52
42248,20,20,6,3,1,13,assortatively,2021-03-19 11:57:34
42248,5,0,14,3,5,14,assortatively,2021-03-19 11:59:28
42248,20,20,6.5,3,1,15,assortatively,2021-03-19 12:01:28
42248,3,0,15,3,5,16,assortatively,2021-03-19 12:03:29
42248,20,0,4.5,3,0,17,assortatively,2021-03-19 12:05:39
42248,20,0,20,2,6,18,assortatively,2021-03-19 12:07:56
42248,3,0,20,2,6,19,assortatively,2021-03-19 12:09:27
42248,15,15,11.5,3,0,20,assortatively,2021-03-19 12:11:30
42934,10,NULL,NULL,NULL,4,1,assortatively,2021-03-19 11:30:20
42934,10,10,9.5,3,5,2,assortatively,2021-03-19 11:35:35
42934,10,0,25,3,5,3,assortatively,2021-03-19 11:37:39
42934,6,6,6.5,3,4,4,assortatively,2021-03-19 11:40:34
42934,6,6,6,3,2,5,assortatively,2021-03-19 11:41:25
42934,6,6,6,3,1,6,assortatively,2021-03-19 11:43:18
42934,6,0,8,3,1,7,assortatively,2021-03-19 11:45:23
42934,8,8,7.5,3,1,8,assortatively,2021-03-19 11:47:36
42934,8,0,10.5,3,2,9,assortatively,2021-03-19 11:49:21
42934,8,8,8,3,2,10,assortatively,2021-03-19 11:51:29
42934,10,0,7.5,3,2,11,assortatively,2021-03-19 11:53:33
42934,9,0,12.5,3,4,12,assortatively,2021-03-19 11:55:39
42934,5,5,8.5,3,2,13,assortatively,2021-03-19 11:57:22
42934,7,0,7.5,3,0,14,assortatively,2021-03-19 11:59:52
42934,5,5,14,3,1,15,assortatively,2021-03-19 12:01:21
42934,8,8,5.5,3,1,16,assortatively,2021-03-19 12:03:39
42934,8,8,7.5,3,2,17,assortatively,2021-03-19 12:05:21
42934,8,8,4.5,3,2,18,assortatively,2021-03-19 12:07:20
42934,8,0,8.5,3,2,19,assortatively,2021-03-19 12:09:23
42934,10,0,9,3,2,20,assortatively,2021-03-19 12:11:29
43775,20,NULL,NULL,NULL,4,1,assortatively,2021-03-19 11:30:23
43775,20,0,12.5,3,7,2,assortatively,2021-03-19 11:35:33
43775,15,NULL,NULL,NULL,7,3,assortatively,2021-03-19 11:37:31
44023,20,NULL,NULL,NULL,3,1,not,2021-03-19 11:30:15
44023,15,15,8,3,3,2,not,2021-03-19 11:35:50
44023,15,15,6,3,3,3,not,2021-03-19 11:37:24
44023,15,15,9,3,3,4,not,2021-03-19 11:39:14
44023,15,0,12,3,3,5,not,2021-03-19 11:41:16
44023,15,15,9,3,3,6,not,2021-03-19 11:43:32
44023,15,0,10.5,3,3,7,not,2021-03-19 11:45:12
44023,15,0,8,3,3,8,not,2021-03-19 11:47:13
44023,15,15,5,3,3,9,not,2021-03-19 11:49:41
44023,15,0,6,3,3,10,not,2021-03-19 11:51:11
44023,15,15,3,3,3,11,not,2021-03-19 11:53:14
44023,15,15,6.5,3,3,12,not,2021-03-19 11:55:24
44023,15,0,8,3,3,13,not,2021-03-19 11:57:42
44023,15,0,6,3,3,14,not,2021-03-19 11:59:27
44023,6,6,2.5,3,3,15,not,2021-03-19 12:01:18
44023,10,10,6,3,3,16,not,2021-03-19 12:03:17
44023,14,14,7,3,3,17,not,2021-03-19 12:05:25
44023,15,0,10,3,3,18,not,2021-03-19 12:07:18
44023,14,0,8.5,3,3,19,not,2021-03-19 12:09:40
44023,12,0,6,3,3,20,not,2021-03-19 12:11:14
44948,10,NULL,NULL,NULL,4,1,assortatively,2021-03-19 11:32:00
44948,12,NULL,NULL,NULL,4,2,assortatively,2021-03-19 11:35:51
45146,10,NULL,NULL,NULL,6,1,not,2021-03-19 11:30:12
45146,5,5,10,3,4,2,not,2021-03-19 11:35:15
45146,7,7,12.5,3,4,3,not,2021-03-19 11:37:23
45146,9,0,17.5,3,4,4,not,2021-03-19 11:39:23
45146,7,7,5,3,4,5,not,2021-03-19 11:41:18
45146,8,8,10,3,4,6,not,2021-03-19 11:43:23
45146,9,9,10,3,4,7,not,2021-03-19 11:45:22
45146,9,0,10,3,4,8,not,2021-03-19 11:47:33
45146,9,9,2.5,3,4,9,not,2021-03-19 11:49:31
45146,10,10,9.5,3,4,10,not,2021-03-19 11:51:24
45146,6,6,10,3,4,11,not,2021-03-19 11:53:13
45146,15,0,10,3,4,12,not,2021-03-19 11:55:52
45146,8,8,4.5,3,4,13,not,2021-03-19 11:57:39
45146,9,0,9.5,3,4,14,not,2021-03-19 11:59:20
45146,9,0,2.5,3,4,15,not,2021-03-19 12:01:26
45146,9,9,2.5,3,4,16,not,2021-03-19 12:03:38
45146,15,0,9,3,4,17,not,2021-03-19 12:05:10
45146,12,0,4.5,3,4,18,not,2021-03-19 12:07:16
45146,20,20,2.5,3,4,19,not,2021-03-19 12:09:20
45146,13,0,20,3,4,20,not,2021-03-19 12:11:20
45448,8,NULL,NULL,NULL,0,1,assortatively,2021-03-19 11:30:43
45448,5,5,8.5,3,3,2,assortatively,2021-03-19 11:35:17
45448,10,0,5.5,3,1,3,assortatively,2021-03-19 11:37:27
45448,3,3,8,3,4,4,assortatively,2021-03-19 11:40:14
45448,5,0,13,3,0,5,assortatively,2021-03-19 11:41:30
45448,6,6,6,3,1,6,assortatively,2021-03-19 11:43:19
45448,7,7,5,3,0,7,assortatively,2021-03-19 11:45:37
45448,6,6,8.5,3,1,8,assortatively,2021-03-19 11:47:19
45448,9,9,5,3,1,9,assortatively,2021-03-19 11:49:17
45448,6,6,9,3,2,10,assortatively,2021-03-19 11:51:46
45448,7,7,6,3,1,11,assortatively,2021-03-19 11:53:26
45448,5,0,6,3,2,12,assortatively,2021-03-19 11:55:21
45448,5,5,5,3,0,13,assortatively,2021-03-19 11:58:08
45448,10,0,6,3,0,14,assortatively,2021-03-19 11:59:24
45448,6,0,12,3,4,15,assortatively,2021-03-19 12:01:13
45448,7,7,6,3,1,16,assortatively,2021-03-19 12:03:45
45448,8,8,7.5,3,2,17,assortatively,2021-03-19 12:05:39
45448,6,0,8,3,1,18,assortatively,2021-03-19 12:07:44
45448,6,6,2,3,1,19,assortatively,2021-03-19 12:09:16
45448,8,8,7.5,3,1,20,assortatively,2021-03-19 12:11:30
45856,5,NULL,NULL,NULL,6,1,randomly,2021-03-19 11:30:16
45856,8,8,10.5,3,1,2,randomly,2021-03-19 11:35:22
45856,11,11,8.5,3,3,3,randomly,2021-03-19 11:37:23
45856,10,0,11,3,4,4,randomly,2021-03-19 11:39:28
45856,12,0,12,3,2,5,randomly,2021-03-19 11:41:22
45856,9,9,6.5,3,1,6,randomly,2021-03-19 11:43:19
45856,12,0,21.5,3,1,7,randomly,2021-03-19 11:45:19
45856,18,0,14,3,3,8,randomly,2021-03-19 11:47:21
45856,12,12,12,3,4,9,randomly,2021-03-19 11:49:16
45856,15,0,7.5,3,0,10,randomly,2021-03-19 11:51:14
45856,12,0,11,3,2,11,randomly,2021-03-19 11:53:22
45856,13,0,11,3,4,12,randomly,2021-03-19 11:55:21
45856,8,8,11.5,3,4,13,randomly,2021-03-19 11:57:17
45856,9,0,19.5,3,0,14,randomly,2021-03-19 11:59:18
45856,18,0,12.5,3,1,15,randomly,2021-03-19 12:01:16
45856,14,14,11,3,1,16,randomly,2021-03-19 12:03:21
45856,13,13,6.5,3,3,17,randomly,2021-03-19 12:05:36
45856,13,0,11.5,3,1,18,randomly,2021-03-19 12:07:19
45856,12,0,-1,1,6,19,randomly,2021-03-19 12:09:19
45856,14,0,10,3,3,20,randomly,2021-03-19 12:11:16
45895,12,NULL,NULL,NULL,0,1,randomly,2021-03-19 11:30:06
45895,11,11,15,3,3,2,randomly,2021-03-19 11:35:30
45895,11,0,16,3,4,3,randomly,2021-03-19 11:37:10
45895,11,11,11.5,3,0,4,randomly,2021-03-19 11:39:09
45895,11,0,18,3,3,5,randomly,2021-03-19 11:41:13
45895,11,0,19,3,0,6,randomly,2021-03-19 11:43:09
45895,11,11,16,3,0,7,randomly,2021-03-19 11:45:11
45895,11,11,11.5,3,0,8,randomly,2021-03-19 11:47:10
45895,11,0,17.5,3,2,9,randomly,2021-03-19 11:49:16
45895,11,0,13.5,3,5,10,randomly,2021-03-19 11:51:12
45895,11,11,7,3,4,11,randomly,2021-03-19 11:53:09
45895,11,0,9,3,0,12,randomly,2021-03-19 11:55:10
45895,11,11,13.5,3,2,13,randomly,2021-03-19 11:57:12
45895,11,0,11,3,5,14,randomly,2021-03-19 11:59:14
45895,11,11,16,3,3,15,randomly,2021-03-19 12:01:09
45895,11,0,13,3,0,16,randomly,2021-03-19 12:03:10
45895,11,0,10,3,2,17,randomly,2021-03-19 12:05:08
45895,11,0,8.5,3,0,18,randomly,2021-03-19 12:07:10
45895,11,0,17.5,3,1,19,randomly,2021-03-19 12:09:14
45895,11,11,6,3,5,20,randomly,2021-03-19 12:11:10
47003,3,NULL,NULL,NULL,0,1,randomly,2021-03-19 11:31:03
47003,4,0,14,3,2,2,randomly,2021-03-19 11:35:28
47003,2,0,20.5,3,4,3,randomly,2021-03-19 11:37:50
47003,3,3,-1,1,6,4,randomly,2021-03-19 11:39:49
47003,5,0,15.5,3,2,5,randomly,2021-03-19 11:41:31
47003,5,5,8.5,3,1,6,randomly,2021-03-19 11:43:29
47003,10,0,11.5,3,2,7,randomly,2021-03-19 11:45:38
47003,10,0,7.5,3,4,8,randomly,2021-03-19 11:47:37
47003,7,7,14.5,3,4,9,randomly,2021-03-19 11:49:44
47003,15,0,11.5,3,5,10,randomly,2021-03-19 11:51:25
47003,12,12,14,3,5,11,randomly,2021-03-19 11:53:21
47003,8,0,10.5,3,0,12,randomly,2021-03-19 11:55:25
47003,15,0,16,3,5,13,randomly,2021-03-19 11:57:21
47003,20,0,10.5,3,2,14,randomly,2021-03-19 11:59:18
47003,20,0,6.5,3,4,15,randomly,2021-03-19 12:01:20
47003,8,0,16,3,2,16,randomly,2021-03-19 12:03:22
47003,12,12,6,3,5,17,randomly,2021-03-19 12:05:19
47003,8,0,10,3,0,18,randomly,2021-03-19 12:07:30
47003,12,12,11,3,5,19,randomly,2021-03-19 12:09:18
47003,20,0,10.5,3,2,20,randomly,2021-03-19 12:11:29
47463,10,NULL,NULL,NULL,6,1,not,2021-03-19 11:31:38
47463,10,10,7.5,3,4,2,not,2021-03-19 11:35:16
47463,15,15,8.5,3,4,3,not,2021-03-19 11:37:39
47463,20,0,12,3,4,4,not,2021-03-19 11:39:37
47463,10,10,3.5,3,4,5,not,2021-03-19 11:41:23
47463,10,10,9,3,4,6,not,2021-03-19 11:43:18
47463,10,10,9.5,3,4,7,not,2021-03-19 11:45:33
47463,10,0,9.5,3,4,8,not,2021-03-19 11:47:15
47463,5,5,4.5,3,4,9,not,2021-03-19 11:49:16
47463,10,10,9.5,3,4,10,not,2021-03-19 11:51:22
47463,10,10,8,3,4,11,not,2021-03-19 11:53:18
47463,10,0,12.5,3,4,12,not,2021-03-19 11:55:22
47463,9,9,4,3,4,13,not,2021-03-19 11:57:25
47463,10,0,9,3,4,14,not,2021-03-19 11:59:28
47463,5,0,4.5,3,4,15,not,2021-03-19 12:01:50
47463,5,5,4.5,3,4,16,not,2021-03-19 12:03:23
47463,9,0,12,3,4,17,not,2021-03-19 12:05:19
47463,9,0,6,3,4,18,not,2021-03-19 12:07:22
47463,5,5,10,3,4,19,not,2021-03-19 12:09:17
47463,20,0,16.5,3,4,20,not,2021-03-19 12:11:22
50986,8,NULL,NULL,NULL,3,1,randomly,2021-03-19 11:34:00
50986,6,6,15,3,4,2,randomly,2021-03-19 11:35:51
50986,15,15,16.5,3,0,3,randomly,2021-03-19 11:38:02
50986,20,0,22.5,3,3,4,randomly,2021-03-19 11:39:24
50986,25,25,12,3,5,5,randomly,2021-03-19 11:41:58
50986,20,0,14.5,3,0,6,randomly,2021-03-19 11:43:40
50986,15,0,16,3,3,7,randomly,2021-03-19 11:45:39
50986,10,0,7.5,3,4,8,randomly,2021-03-19 11:48:18
50986,10,0,19.5,3,3,9,randomly,2021-03-19 11:49:34
50986,10,0,12,3,3,10,randomly,2021-03-19 11:51:29
50986,8,8,8.5,3,4,11,randomly,2021-03-19 11:53:28
50986,6,0,12.5,3,2,12,randomly,2021-03-19 11:55:25
50986,7,7,13.5,3,1,13,randomly,2021-03-19 11:57:23
50986,15,0,7.5,3,3,14,randomly,2021-03-19 11:59:22
50986,10,10,-1,1,6,15,randomly,2021-03-19 12:01:28
50986,13,0,12,3,5,16,randomly,2021-03-19 12:03:30
50986,10,0,8.5,3,4,17,randomly,2021-03-19 12:05:12
50986,5,5,5.5,3,5,18,randomly,2021-03-19 12:08:57
50986,7,0,9.5,3,3,19,randomly,2021-03-19 12:09:27
50986,6,6,8.5,3,5,20,randomly,2021-03-19 12:12:04
51068,10,NULL,NULL,NULL,4,1,not,2021-03-19 11:30:34
51068,10,10,7.5,3,4,2,not,2021-03-19 11:35:13
51068,10,10,11,3,4,3,not,2021-03-19 11:37:20
51068,15,0,14.5,3,4,4,not,2021-03-19 11:39:18
51068,0,0,8.5,3,4,5,not,2021-03-19 11:41:28
51068,10,10,9,3,4,6,not,2021-03-19 11:43:18
51068,10,10,9.5,3,4,7,not,2021-03-19 11:45:13
51068,10,0,9.5,3,4,8,not,2021-03-19 11:47:14
51068,0,0,7,3,4,9,not,2021-03-19 11:49:14
51068,9,9,10,3,4,10,not,2021-03-19 11:51:18
51068,10,10,8,3,4,11,not,2021-03-19 11:53:15
51068,10,0,12.5,3,4,12,not,2021-03-19 11:55:16
51068,0,0,8.5,3,4,13,not,2021-03-19 11:57:16
51068,9,0,9.5,3,4,14,not,2021-03-19 11:59:15
51068,0,0,7,3,4,15,not,2021-03-19 12:01:14
51068,0,0,7,3,4,16,not,2021-03-19 12:03:17
51068,9,0,12,3,4,17,not,2021-03-19 12:05:16
51068,0,0,10.5,3,4,18,not,2021-03-19 12:07:14
51068,0,0,12.5,3,4,19,not,2021-03-19 12:09:11
51068,20,0,16.5,3,4,20,not,2021-03-19 12:11:11
51489,10,NULL,NULL,NULL,1,1,not,2021-03-19 11:30:29
51489,10,10,7,3,5,2,not,2021-03-19 11:35:21
51489,8,0,20,3,5,3,not,2021-03-19 11:37:38
51489,13,0,17.5,3,5,4,not,2021-03-19 11:39:40
